,username,tweet,likes_count,label
133277,batsuurie,ingej gishuud maani xeleed bgaa yumdaa tegexeer xodoonii teneguud araamandaa yajigna ntr geel bgaa yumdaa,0,1
133297,baysaaamaraa,"Монголчуудад нутгархах, үндсэрхэх, угсаархах, намчирхах ийм балай зан бүүр генэнд нь суужээ. Нүүдэлчин соёлын сул тал уу. Эв эе гэж бхгүй.",0,1
133379,lhagvaa_s,@bayarkuu тэнэг биш бол нэрээ татах бх үгүй бол ард түмнийг доромжилсон хариуг нь 16 онд хатуу барих хэрэгтэй бх,0,1
133539,xapxyy,@XAPXYY iim balai ym bichij bsan bhiin,0,1
133540,ikhbayar5,энэ ч одоо тэнэг тэнэг гэхэх арай л дэндvv тэнэг хvн юм аа.  https://www.facebook.com/www.medee.mn/photos/a.177244448998786.47798.175126419210589/830445473678677/?type=1 …,0,1
133771,arjina689,@mnxbat бурхан минь энэ тэнэгхэн хүүд ухаарал хайрла. Ккк,0,1
133829,soyolooodxuu,Миний амьдралыг ЦЭЛМЭГ байлгах том шалтгаануудын нэг болсон хайртай найздаа төрсөн өдрийн мэнд хүргье! :) pic.twitter.com/noOYOqyBs0,1,1
133873,burnaash,Алтанхуяг унахад намын нь нехед оролцсон нь туунд сайхан бгаагуй л бгаа .гэхдээ энэ цаг уед даарин дээр давс урдэг тэнэг нехер юм даа,2,1
134508,bulgan2611,1930 ОН МОНГОЛЧУУДЫН УУЖ БАЙСАН САРХАД pic.twitter.com/MUB0t1z9q1,0,1
134512,bulgan2611,ЭРХИЙН БАЛАЙ pic.twitter.com/BQ2I2JrJxP,2,1
134627,muratkaragoz10,"Ata'mizi aramizdan ayrilisinin 76. Yildonumunde saygi, minnet ve sukranla aniyoruz. pic.twitter.com/T0fuNHlrmG",3,1
134654,gududefenghuang,"@orvnan4 тэвчих юм тэвчихгүй юм гэж бас бна...тэвчиж бна гээд нүдэн балай, чих нь дүлий яваад байж бас арай болохгүй эээ...",0,1
134719,munkhbold9697,Эрх мэдэлд хүрсэн хулгайч нарыг АТГ чадлаараа илрүүлэн шалгаж бна .хулгайч нар торноос мулрах гэж улайрч  цуу үг тараасаар байх шиг,0,1
134806,uzegten,"Аймшгийн кинон дээр гардаг хамгийн тэнэг санаа:
-Бүгдээрээ салж явцгаая",2,1
134861,batka_,Аа муу Балгармаагаас болж хөргөгчөө уудалсаан уудалсан... 😡 pic.twitter.com/eq9LVqL5BV,4,1
134980,dunt_99,@shinebaatar zi nmg tooohkuuu aisiishd.tuluuuund .... :( gomdziiine bi (erhlen balairav) haha,2,1
135028,teketelmuun,Оросын хамгийн том ориг хөхтэй хүүхэн гэнэ дээ. pic.twitter.com/sF5t1GfkZc,2,1
135103,gigerel,Энэ М.Зоригт өөрийгө үнэнч ард түмний төлөө яваа гэж биднийг хуурч болно гэж бодоод бгаа бололтой. Бид тэнэг биш Х.Баттулгын гар хөл”kk unen,0,1
135122,serjbudee1,za gants neg aavtaigaa avhuulsan zurgaa oruuliya pic.twitter.com/UQAz4azBT1,6,1
135154,munkhbold9697,Нэг мөр УИХ ыг тараавал яасан юм бэ 33 хүн 9 болох сонирхолтой гэнээ арай ч дээ,0,1
135209,bbat_ochir,Агаарт алхсан нь pic.twitter.com/W1l8T1vyqJ,1,1
135221,bolod_p,@battsetseganaa жишээ нь чи 2тал нийлээд учрахын ерөөл тавихад хэзээ 1н цагт заавл уулздаг жамыг мэдэхгүй бн Мэдэхгүйн сул талаа бүү гайхуул,0,1
135235,sersental,"""@Marketer1997: @munhsuhsuhee 

Марккетинг бол Тэнэгүүдтэй хийдэг үйлдэл биш..
.
.""уурлачихлаа
Буруу хүнтэйгээ маазарчлөөө баларсан",0,1
135278,namuna_a,#янхандалт тай тэмцэе гэвэл эрчүүдийн сэтгэхүйтэй тэмц. Шувуухайнуудыг 1000 хориод нэмэргүй гарахад хоол нь бэлэн. Өлсхөрө л өөр арга хайна,0,1
135281,namuna_a,"Янхнуудыг үндсэнд нь 3 хуваана. Амар хялбар амьдрах гсн тэнэгүүд, ардаа ам тэжээдэг ажил олдохгүй хүмүүч болон хүний эрхэнд автсан хүмүүс",0,1
135311,bolor_d,@Aanxaa ккк би тэнэг хүнтэй тэмцэж бүү марга гээд хаячлаа :P @waterlaif @Gerel_Ayalguu,0,1
135368,bolor_d,@Gerel_Ayalguu за би чамайг блоклы доо тэмээ гэхээр ямаа гээд тэнэгтээдаахы,0,1
135397,bolor_d,@munkhbate тэр ч тийм л бх. Энд мах идэхдээ энэ үхэр чааваас амиа надад идүүлэх гэж өгсөн г.м-ын тэнэг бодлын тухай @Aanxaa @Gerel_Ayalguu,1,1
135431,bolor_d,Анх удаа үнсэлцчихээд үүлэн дээр хөвж байгаам шиг болоод хэнтэй ч юу ч ярьку тэнэг хүн шиг 2 өдөр инээж явж билээ #түүх247,4,1
135615,boulzy,@Asashoryu @dolguun арай ч дээээ,0,1
135633,muratkaragoz10,"Bobrek tasindan muzdaripler...""@washingtonpost: Preventing kidney stones: It may be as simple as changing your diet  http://wapo.st/1zCKlKe ”",0,1
135646,arjina689,Яг үнэндээ эдийн засаг нийгэмийн орчин бүхэлдээ сайжраасай гэж хүсжийнэ балай юм олноороо хямрахаар чинь. Зөв гарц зөв бодлого хэрэгжээсэй,4,1
135676,radiiganjuur,@BatsaikhanBSU Харин тийм Санал ижил бн Монгол эр  хүний үзэн яддаг чанар л даа,0,1
135682,radiiganjuur,@BatsaikhanBSU Ер нь урвах занг эзэн Чингисийн үеэс үзэн ядаж ирсэншдээ Урагшлах явдалд саад болдог юм,0,1
135788,soyolooodxuu,ХЭРЛЭНгийн хөвөөний охин надтай хувь ЗАЯАгаар учирсан хайртай хөөрхөн найздаа төрсөн өдрийн мэнд хүргье! pic.twitter.com/VDuDivn00s,2,1
135806,daisytnt,@xxongoroo @Uria_b ямар тэнэг байр гэхээрээ тм бдг бнаа.балайн,1,1
135854,muugii_erdenee,"Р.Бурмааг хөөх шийдвэр гаргалаа #гэнээ
Яагаад зөвхөн бурмааг гэж? #ТЭНЭГШИЙДВЭР",1,1
135867,janchivchimgee,@TsogtgerelB arai ch dee shudarga hun shuu dee,0,1
136018,arjina689,@tuvshinbat19 тэгэээл бна мундагчуул,0,1
136285,ariguunb,"Улс төрд тэнэг байх нь сул тал биш юм
~Наполеон Бонапарт",5,1
136878,burnaash,@tuvshinbat19 @huslen_0803 надаас аваагуй юу кккк,1,1
136880,dunt_99,@burnee_87 biishee bish. Bi gj balai estoi tom anduurch t1tev. Minii buruu @munkhbold_g,1,1
136887,dunt_99,@munkhbold_g haha za bi t1...  tom anduural,0,1
137088,khuslen0803,"@batbilegkh_RT чи анх их мэдрэмжгүй нүдээр хардим байнадаа кккк
гэргийгээ бас анх тэнэг гэж хараад дараа нь үхтлээ дурлах байхаа:)",1,1
137097,random_acce,Гар нь татсан хулгайчуудаа больчооочэжэ тэхүүүүү ёоооё новш түрүүүвч,0,1
137235,uzegten,185 Сая төгрөгөө сейфэндээ хадгалж байдаг тэнэг компани вэ? Банкинд л хадгалдаг л газар шд,0,1
137367,mrerdene,"Хойдууд ч яахав тэнэг гарууд. Харин манайхан бичиж байгааг нь ээ. Наран дээр шөнө байх уу ккк 
 http://www.mnews.mn/news/7/single/21748 … pic.twitter.com/naYxBXL8tW",0,1
137385,mrerdene,Хорооны залуучуудын зөвлөлийнхөн хүртэл бие биенээ даргаа гэж дууддаг тэнэг сэтгэхүйгээсээ гарахгүй бол намууд амжилтанд хүрэхгүй ээ.,1,1
137477,magnai21,@best1aim Мэдрэмжээ л хуваалцсан юм. Хятадад очвол Бээжингийн гудамжаар яваа юм шиг санагдах вий. @mongoltaivan,1,1
137595,misafuxx,@ebaasanbat uhaajaarai geheer chin l sonin sanagdsiin. Yern bol nmg teneg ged heltsenshd chi namaig ntr.,0,1
137610,batka_,Та нар Энхбат гишүүн сэрүүн байгаа гэхээсээ айдаггүй юмуу. Би л лав ёоой яаж тэнэг юм жиргэчихгүй байх уу хурдан унтаамай гэу боддийшд,1,1
137616,batka_,@dindondind баталгаа гэж балай юм хэрэггүй. Итгэл дутсан зайг баталгаа нөхөх гэдэг. Эд эвдэрвэл тэр л биз. Маргааш хоёулаа ДМ дий,0,1
137691,otgonbayar_l,@aldar_51 шалихгүй тэнэгүүд алалцана биз,0,1
137959,bayarsa07020804,"Гоё ном уншлаа , орчуулагч найздаа баярлалаа pic.twitter.com/5aVSMY6TC9",2,1
138053,bilgeebb,"Ямар хорлонтой пизда нь ингэдэг бнаа
Фб-с pic.twitter.com/PWRexnKk1r",0,1
138228,gumpaa,@shurenchimeg болькуу юу тэгээд тэнэгийм шиг харьцахгүй явжээ чи,0,1
138463,shaazgaixan,Demii balai ym bodolgui sxan amartsgaagaaraa ylanguya Altanxuygiig,0,1
138538,g_natsagdorj,Засгийг чинь унагах хүмүүстэй нэгдэж бна шүү хэмээн Ц.Н анхааруулахад ТБД хар хүний өмнөөс шар хүн гэдгийг харуулж харин ч нэг балайрч байж,0,1
138583,anyavik,"ямар мэргэн үг вэ ""@BaatarEnkhbat: Од байраа олсон үедээ гялалздаг
Хүн хайраа олсон үедээ жаргадаг..""  pic.twitter.com/7AiqPM13qi""",0,1
138630,ultrasonic_mn,Айл ерхууд дулааны тоолуурыг ергенеер ашиглаж  гэрийнхээ дулааны зардлыг хэмнэцгээе. pic.twitter.com/wioT1VOikB,1,1
138910,taivanbat,AN nuhduud gej ynen teneg yum bn daa.,0,1
138977,tamirb1119,"@Badamsed_Z @01mgl хэн ч гарсан чанарын ялгаа бхгүй бхд,,,Энэ хэдэн тэнэг толгойнууд",0,1
138984,batboldst,"Олон хүн Алтанхуяг тэнэг мулгуу сайд хийх чадваргүй,хурдан огцор гээлайсан. .тэгээл сайхан болчино гэсэн хүмүүс одоо гийгүүлээд өгөөрэйдөө.",1,1
139007,dorj9169,одоо юун шударга ёс хэдэн хулгайч нар одоо өлөн царайлаад яаж шаах болдоо,0,1
139048,arigoyu,Бид ухаантай. Хулгайчид дахин хулгай хийлгэх боломж олгоогүйгээрээ ухаантай.,1,1
139100,dorj9169,Шоронд орсон хүн бие биедээ туслаж хоол илүүчилж байхад Уих д суусан хулгайч нар ар араасаа хутга шааж хувийн эрх ашгаа бодох нь их юм,0,1
139222,bolod_p,"Манайхаан RT...  :-)  ""@tuvshinbat19: РТ хийж тус болно уу! Баярлалаа 😄  https://twitter.com/tuvshinbat19/status/529849066394374144/photo/1 pic.twitter.com/EPNKvUkCfa """,1,1
139232,otgontsagaan1,BITGII IREEREI gesen msj iig hen bichiw TEG t dahiad neg TENEG AJIL GARCH IREW,0,1
139234,bolod_p,энэ одоо яажаан бээ...? Гар нь татсан муу хар хулгайч ми машиныг ингэцэн бншдээ... :-( pic.twitter.com/DbpRMXGPSp,0,1
139238,bolod_p,"Засаг ноёд маань бужигнаантай бгаанмуу? Ай хөөрхий, төрийн минь сүлд өршөөгөөрэй!  Хрин ард намайг хулгайч дээрэлхэв pic.twitter.com/qjKQephnKN",0,1
139306,shirako1257,I'm at Tavan Bogd Plaza  https://www.swarmapp.com/c/9Bwt1X64u8d ,0,1
139320,otgontsagaan1,@Unurtsetsegn @otgonjargal2 Zuruud darj bgaaz dee...yun anduurah balai ulger...iim hariutslagatai zuild Nymdorj zuragtgui gedeg shig kkkk,2,1
139527,mcsdemjigchid,@hi_jo_black фаа тэрч аймэр юм блээш хайран схан бие тэнэг хүүрнүүд @enxeene @BatsaikhanBSU,0,1
139564,ochbadral,"Би ядуу хүний үр байж болох ч 
Тэнэг хүний үргэлжлэл биш болохоор
Зөв буруу хоёрыг ялгаж
Зөнгөөрөө бүхнийг ойлгодог юм",15,1
139581,dunt_99,@gnbt11 kkkk @hunleg,0,1
139584,dunt_99,@gnbt11 kk chi er no untaa. Bid 2 yum yrij bm. :) kkk @hunleg,0,1
139589,dunt_99,@gnbt11 kkk chi neeree ovoo gar shuu.voli voli zolig mine kkk @hunleg,0,1
139595,dunt_99,@gnbt11 kkk yaval gj de.yah ch uguiee.balai zolig kkk @hunleg,0,1
139597,dunt_99,@hunleg kkk uulzahgui shal balai yum. Tgsn bol 2la selfie hiij jirgej eder haha,0,1
139600,dunt_99,@gnbt11 kkkk suliaraaal bgarai ji oosh... hartai gj kkk @hunleg,0,1
140031,mongolianchess,@batsukh1011 hohino teneg garuud dahiad irgen bolno gsn nairaa bgui,1,1
140121,nj_mongolia,@shinee2016 @m_zorigt Burkhan haldund Chinghisiin ongon bna uhna ch geh shig.. arai l tenegtej bgam da,0,1
140190,ariguunb,"""@Ikhbayr: Алтанхуяаг нь алаг бол Ард тvмнийг цоохор гэж бvv бодоорой том эндvvрэл шее кк"" тэнэг сда",0,1
140230,m_hishigee,Тээж терvvлсэн ач.г нь  Тэтгэж хариулах завгvй явлаа . Тэнэгхэн хvv намайгаа Тэнгэр Ээж Минь Ершее2 #яг_одоо_сонсож_байна,3,1
140776,burnaash,@turbatn @Ariunaaad @bayasdari хэтэрхий сайхан сэтгэл тэнэгийн терсен дуу гэдэг уг байдаг .гэхдээ сайхан сэтгэлийн ур сайхан л бх естой бх.,1,1
